,pred,confi,label,weights,sInfo
94,1.0,0.9239232540130615,0.0,0.0,SE10_SE4
95,0.0,0.4987573027610779,0.0,0.0,SE10_SE10
96,0.0,0.010737248696386814,0.0,0.0,SE10_SE22
97,0.0,0.010725094936788082,0.0,0.0,SE10_SE42
98,0.0,0.010749264620244503,0.0,0.0,SE10_SE20
99,1.0,0.5380186438560486,1.0,0.33055537939071655,SE11_SE6
100,0.0,0.04069744050502777,1.0,0.43595629930496216,SE11_SE24
101,1.0,0.9891670942306519,1.0,0.4619843661785126,SE11_SE35
102,1.0,0.6677089929580688,1.0,0.4274998903274536,SE11_SE47
103,1.0,0.9889051914215088,1.0,0.32922133803367615,SE11_SE57
104,1.0,0.9888727068901062,0.0,0.0,SE11_SE55
105,1.0,0.977220892906189,0.0,0.0,SE11_SE51
106,0.0,0.010725094936788082,0.0,0.0,SE11_SE46
107,0.0,0.010725429281592369,0.0,0.0,SE11_SE37
108,0.0,0.01073015108704567,0.0,0.0,SE11_SE12
109,1.0,0.5134652256965637,0.0,0.0,SE11_SE19
110,1.0,0.8450009226799011,0.0,0.0,SE11_SE25
111,0.0,0.010725307278335094,0.0,0.0,SE11_SE23
112,0.0,0.010725094936788082,0.0,0.0,SE11_SE41
113,1.0,0.5610137581825256,0.0,0.0,SE11_SE21
114,1.0,0.8923693895339966,0.0,0.0,SE11_SE32
115,1.0,0.9516757726669312,1.0,0.3769291341304779,SE12_SE24
116,1.0,0.9891670942306519,1.0,0.30229902267456055,SE12_SE40
117,1.0,0.9891670942306519,1.0,0.4933323264122009,SE12_SE43
118,1.0,0.9891670942306519,1.0,0.4462810158729553,SE12_SE46
119,0.0,0.057678889483213425,0.0,0.0,SE12_SE1
120,0.0,0.010756249539554119,0.0,0.0,SE12_SE26
121,0.0,0.010725094936788082,0.0,0.0,SE12_SE42
122,0.0,0.05867234244942665,0.0,0.0,SE12_SE37
123,0.0,0.06269708275794983,0.0,0.0,SE12_SE36
124,0.0,0.010725094936788082,0.0,0.0,SE12_SE45
125,0.0,0.010725099593400955,0.0,0.0,SE12_SE58
126,0.0,0.011730612255632877,0.0,0.0,SE12_SE4
127,0.0,0.4987483322620392,0.0,0.0,SE12_SE12
